,,dRICH config,,,,Beam,,,,,Firmware,,SiPM status,,Run,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,20240529-110807,50,,,bad,,mnagnet troubles,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,20240529-111248,10,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,20240529-111607,10,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,20240529-111933,10,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,20240529-112329,50,,,warning,,"not best run, plenty of full FIFOs",,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,20240529-113933,50,,,warning,,"beam lost after 30 spills, magnet trouble",,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,20240529-121229,10,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,20240529-121737,10,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,20240529-122216,10,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,20240529-122709,10,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,20240529-123118,10,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,20240529-123537,25,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,20240529-124515,25,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,20240529-125500,25,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,,,,,,,warming up for filter change,,,,,,,,,,,,,,,,,,,
,,,,with PASS 450-500,,on,negative,12,11.5,,,,,,,,,,,,,,mounted FILTER PASS_450_500,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,20240529-143123,10,,,good,,TESTING,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,20240529-143844,10,,,good,,beam lost at last spill?,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,20240529-144747,10,,,good,,several FIFOs full,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,20240529-145727,25,,,good,,beam lost after 20 spill,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,20240529-152459,25,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,,25,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,20240529-154459,25,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,,,,,,,warming up for filter change,,,,,,,,,,,,,,,,,,,
,,,,with PASS 500-550,,on,negative,12,11.5,,,,,,,,,,,,,,mounted FILTER PASS_500_550 ,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,20240529-171339,10,,,good,,testing,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,20240529-172321,10,,,good,,testing,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,20240529-173251,25,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,20240529-174909,25,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240529-175828,25,,,bad,,stopped at spill 12 for NO beam,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,warming up for filter change,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,mounted FILTER PASS_550_600 ,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240529-193154,10,,,good,,testing,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240529-194329,10,,,good,,testing,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240529-195439,25,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240529-201633,25,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240529-202847,50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240529-205645,50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240529-211829,50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240529-214021,50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/05/2024,morning,,,"aerogel 1.02
3x 2 cm tiles
AG22-J001 (1.021)
AG22-J003 (1.0207)
TSA1-2b (1.0206)
side B",,,,,,,,,,,,,,,,,,,"we are warm, putting 3 aerogel tiles",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240530-103255,10,,,good,,"TESTING, ok, but seems we get spurious triggers?",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240530-103956,10,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240530-104507,10,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240530-104944,10,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,"
20240530-105400",50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240530-111452,50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,we go warm to put one tile,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"we realised that we did not put the black cloth on the box, might be the source of the noise on the upper part of the sensors",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,off,,,,,,,,,,,20240530-124341,8,,,good,,"TESTING, no beam, background run",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,20240530-124929,10,,,good,,"TESTING, now beam is ok, and the noise on the upper part of the sensors is gone",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240530-125446,50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240530-131508,50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240530-133757,50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"aerogel 1.02
1x 2 cm tiles
AG22-J001 (1.021)
side B",,,,,,,,,,,,,,,,,,,go warm to put one tile,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240530-165520,10,,,bad,,"two runs started contiguously,this should be empty, it was running in parallel ",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240530-165546,10,,,bad,,empty run,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240530-170722,5,,,bad,,empty run,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240530-171711,10,,,bad,,probably good,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240530-172411,50,,,bad,,"stopped at 19 spills, probably good",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240530-174706,50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240530-180746,50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,none,,,,,,,,,,,,,,,,,,,NO AEROGEL,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,        20240530-194756        ,10,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240530-200252,50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240530-202344,50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240530-204413,50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240530-210507,50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240530-212533,50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,"aerogel 1.02
2x 2 cm tiles
AG22-J001 (1.021)
AG22-J003 (1.0207)
side B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,with FILTER 300,,,,,,,,,,,,,,,,,,,AEROGEL 2 TILE 2+2 + filtro 280-320nm,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240530-230448,10,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240530-233229,50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240531-000808,50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240531-002916,50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240531-004950,50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240531-011114,50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240531-013205,50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240531-015413,50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240531-021446,100,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240531-025403,100,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240531-033330,100,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240531-041304,100,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240531-045232,100,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240531-053138,100,,,warning,,"stopped at 92, FPGa program time ended",,,,,,,,,,,,,,,,,,,
,,,,with FILTER > 600,,,,,,,,,,,,,,,,,,,mounted filter >600nm,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240531-093524,10,,,bad,,baselines not good,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240531-095343,10,,,bad,,baselines not good,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240531-101024,50,,,bad,,baselines not good,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240531-103706,50,,,bad,,baselines not good,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240531-110044,5,,,bad,,baselines not good,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240531-113612,5,,,bad,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240531-151359,5,,,good,,test post fix,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240531-152445,50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240531-160041,50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240531-161807,50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240531-163657,50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,"4x aerogel tiles:
--Beam--
-TSA1-3b (1.0199)
-TSA1-2b (1.0206)
-AG22J003 (1.0207)
-AG22J001 (1.0210)
--detector--",,,,,,,,,,,,,,,,,,,4x aerogel tiles,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240531-185438,5,,,bad,,start test - not stable in T,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240531-190343,50,,,bad,,not stable in T,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240531-192327,50,,,warning,,"stop command sent due to no beam with 33 spills collected. It did not stop and the run started to increment spill number again once the beam was back, after about 5 minutes",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240531-195813,50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240531-201710,50,,,good,,,,,,,,,,,,,,,,,,,,,
,,,,2x aerogel tiles: TSA1.024 AG22J009 (1.0260) AG22J010 (1.0261),,,,,,,,,,,,,,,,,,,cambio aerogel 2x tiles --- Momentum Scan 1.026 ---,,,,,,,,,,,,,,,,,min,h,
,,,,,,,,,,,,,,,,,20240531-225443,5,,,good,,start test,,,,,,,,,,,spill,min,h,,pos+neg,0,#REF!,#REF!,#REF!
,,,,,,,,,,,,,,,,,,,,,,,See proper tab below,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,,,,,,,--- Test di sync con GEM ---,,,,,,,,,,,,,,,,,,,
,,,,"2x aerogel tiles:
--Beam--
-AG24H001(1.026)
-AG24H006(1.026)
--detector--",,,,,,,,,,,,,20240601-093806,6,1986,1000,warning,,"test, fail -> started in preparing and not running",,,,,,,,,,,spill,min,h,,pos+neg,0,#REF!,#REF!,#REF!
,,,,,,,,,,,,,,,,,20240601-094500,6,1987,1000,good,,992 / 1000 TRG by GEM,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240601-095157,4,1988,666,good,,666 / 666 TRG by GEM,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,cambio aerogel 2x tiles,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240601-113946,15,1992,3000,good,,Test with GEM,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240601-115754,50,1993,10000,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240601-122225,50,1994,10000,good,,,,,,,,,,,,,,,,,,,,,
,,C2F6 (1.0008),,No aerogel,,,,,,,,,,,,,20240601-123931,50,1995,10000,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,, === GAS ===,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240601-221239,5,no,no,need QA,,test after gas,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/06/2024,night,,,,,,,,,,,,,,,,,,,,,,MIRROR SCAN,,,,,,,,,,,,,,,,,,,
,,,,,"aerogel mirror = 20 mm
gas mirror = 70 mm",,,,,,,,,,,,,,,,,,posizione post scan 70mm ,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"GAS in, momentum scan",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,See tab Momentum Scan Gas + 1.026,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,20240602-000143,50,yes,10418,good,,NEG - 11.5 GeV - Coll. 12 - test for momentum scan with GEM (good data),,,,,,,,,,,,,,,,,,,
,,,,,,on,positive,6,11.5,,,,,,,,20240602-001745,50,yes,13701,good,,POS - 11.5 GeV - Coll. 6 - test for momentum scan with GEM (good data),,,,,,,,,,,,,,,,,,,
,,,,,,on,positive,6,5,,,,,,,,20240602-003635,6,yes,1000,good,,POS - 5 GeV - Coll. 6 - test for momentum scan with GEM (good data),,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,4,,,,,,,,20240602-004100,8,yes,1000,good,,NEG - 4 GeV - Coll. 12 - test for momentum scan with GEM (good data),,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,20240602-004616,29,yes,10000,good,,NEG - 11.5 GeV - Coll. 12 - test for momentum scan with GEM (good data),,,,,,,,,,,,,,,,,,,
,,C2F6 (1.0008),,"2x aerogel tiles:
--Beam--
-AG24H001(1.026)
-AG24H006(1.026)
--detector--",,,,,,,,,,,,,,,,,,,"Aerogel in, momentum scan",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,See tab Momentum Scan Gas + 1.026,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240602-091517,9,-,-,bad,,"no beam,empty",,,,,,,,,,,,,,,,,,,
,,C2F6 (1.0008),,"2x aerogel tiles: AG22-J001 (1.021)
AG22-J003 (1.0207)",,,,,,,,,,,,,,,,,,,"change in Aerogel, momentum scan",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,See tab Momentum Scan Gas + Aerogel,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240603-055252,,,,,,--- FROM 05:50 --- PDU3 at -7C,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/06/2024,morning,,,,,,,,,,,,"PDU1: -40
PDU2: -39.5
PDU3: -40
PDU4: -40
PDU5: -26
PDU6: -38.5
PDU7: -26
PDU8: -40","PDU1: 53
PDU2: 53
PDU3: 53
PDU4: 53
PDU5: 53.7
PDU6: 53
PDU7: 53.7
PDU8: 53",,,,,,,,,lowering the temperaratures of SiPM as low as possible,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,chiller at 5 C,,,,,,,,,,,,,,,,,,,
,,,,,,on,negative,12,11.5,,,,,,,,20240603-132553,2,,1000,bad,,LOW TEMP TEST,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240603-132949,5,,1000,bad,,LOW TEMP TEST,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240603-133454,10,2110,1553,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240603-135925,,2111,10000,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240603-145031,,2112,10000,good,,,,,,,,,,,,,,,,,,,,,
,,C4F10 (1.0014),,,,,,,,,,,,,,,,,,,,,change Gas,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240604-201006,2,2114,0,warning,,First test after re-mounting -> GEM did not start properly: cards enabled 0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240604-201239,6,2117,1000,good,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,20240604-210538,0,0,0,,,,,,,,,,,,,,,,,,,,,,